,geo_group,marketing_group,created_order,order_sum,test_group,user_id,is_new_user
648,msk,context_brand,True,7698.0,test,1036816,0
649,spb,organic,False,,test,1038046,1
650,regions,organic,True,2000.0,control,1012492,0
651,regions,organic,True,2000.0,test,1047700,1
652,regions,context_brand,False,,test,1058635,1
653,spb,organic,False,,test,1039192,1
654,msk,target_direct,False,,control,1002496,1
655,regions,target_direct,True,50.0,control,1020454,1
656,msk,organic,True,8258.0,control,1000927,0
657,regions,context_brand,True,1600.0,test,1056475,0
658,spb,target_direct,False,,control,1009990,1
659,regions,context_brand,False,,control,1026595,0
660,regions,organic,False,,control,1012351,0
661,regions,organic,False,,control,1014298,0
662,spb,organic,False,,control,1007524,0
663,regions,target_direct,True,50.0,control,1026169,0
664,regions,target_direct,False,,control,1025176,1
665,regions,context_brand,True,8904.0,control,1027777,0
666,regions,target_direct,False,,control,1019857,1
667,regions,organic,False,,test,1046266,1
668,regions,target_direct,True,11442.0,control,1019326,1
669,msk,context_brand,True,8508.0,test,1036090,1
670,regions,context_brand,False,,control,1027312,1
671,regions,organic,True,2000.0,test,1043026,1
672,msk,organic,False,,control,1001578,0
673,regions,context_brand,False,,test,1059391,0
674,regions,target_direct,False,,control,1026328,0
675,msk,organic,False,,test,1033288,1
676,regions,target_direct,False,,control,1019632,1
677,msk,organic,False,,test,1033171,0
678,spb,organic,True,2000.0,test,1038808,0
679,regions,target_direct,False,,control,1020370,1
680,msk,organic,False,,test,1032856,1
681,regions,target_direct,False,,control,1021537,0
682,msk,organic,False,,control,1000936,1
683,regions,organic,False,,control,1012558,1
684,regions,social_media,True,200.0,test,1060114,1
685,regions,organic,True,13733.0,test,1045168,1
686,spb,organic,True,2000.0,control,1008253,1
687,spb,organic,True,6783.0,test,1039510,1
688,regions,organic,False,,control,1016386,0
689,msk,organic,False,,test,1032379,1
690,spb,organic,True,2000.0,control,1007341,0
691,regions,organic,False,,control,1017646,1
692,spb,target_direct,True,50.0,control,1010047,1
693,regions,organic,False,,test,1050181,1
694,msk,context_brand,True,18163.0,test,1035727,1
695,spb,organic,False,,control,1007857,0
696,regions,target_direct,False,,control,1020133,0
697,regions,context_brand,False,,test,1058074,1
698,msk,organic,False,,control,1000237,0
699,spb,social_media,False,,control,1011814,0
700,regions,organic,False,,control,1015294,1
701,spb,organic,False,,test,1038094,0
702,regions,target_direct,False,,control,1022116,0
703,regions,organic,False,,test,1047583,0
704,regions,organic,False,,test,1047730,0
705,regions,organic,False,,test,1050235,1
706,regions,organic,False,,control,1015408,0
707,spb,target_direct,False,,control,1010197,1
708,regions,social_media,False,,control,1028515,1
709,regions,target_direct,False,,control,1022533,0
710,regions,organic,True,7608.0,test,1044322,0
711,spb,target_direct,True,5433.0,control,1008406,1
712,regions,social_media,False,,test,1060936,0
713,regions,organic,False,,test,1045957,1
714,regions,social_media,True,3369.0,control,1030240,0
715,spb,target_direct,False,,test,1040494,0
716,regions,target_direct,True,50.0,control,1018054,1
717,spb,organic,True,7311.0,test,1037689,1
718,spb,target_direct,False,,control,1008499,0
719,regions,organic,False,,control,1017337,0
720,msk,organic,True,2000.0,test,1032166,0
721,regions,social_media,False,,test,1060975,1
722,msk,social_media,False,,test,1037365,1
723,msk,organic,True,2000.0,test,1033042,1
724,regions,target_direct,False,,control,1020853,0
725,spb,organic,True,2000.0,test,1038664,0
726,regions,organic,False,,test,1048816,0
727,regions,target_direct,False,,control,1020328,1
728,spb,context_brand,True,17857.0,test,1041301,0
729,regions,organic,True,2000.0,control,1014604,0
730,msk,target_direct,False,,control,1002832,0
731,spb,target_direct,True,9064.0,control,1010347,1
732,regions,organic,True,10326.0,control,1012807,1
733,regions,social_media,False,,control,1030441,0
734,regions,target_direct,False,,control,1023544,0
735,regions,context_brand,False,,test,1056559,1
736,msk,organic,True,7021.0,control,1001467,0
737,regions,organic,False,,control,1014553,0
738,regions,target_direct,False,,test,1054300,0
739,msk,organic,False,,control,1002082,0
740,regions,context_brand,False,,control,1026850,0
741,regions,target_direct,False,,control,1017808,0
742,spb,social_media,False,,test,1042693,0
743,regions,target_direct,False,,control,1018999,0
744,regions,target_direct,False,,test,1054318,1
745,regions,target_direct,False,,test,1053649,1
746,regions,organic,False,,test,1049032,0
747,regions,context_brand,True,7282.0,control,1027672,0
748,regions,target_direct,True,11702.0,test,1053136,1
749,regions,context_brand,False,,control,1028092,1
750,spb,target_direct,False,,control,1009984,1
751,msk,context_brand,True,8351.0,test,1036627,1
752,regions,organic,False,,control,1015804,0
753,msk,organic,False,,test,1032361,1
754,msk,target_direct,False,,control,1002202,1
755,msk,target_direct,False,,control,1005076,1
756,spb,target_direct,False,,control,1009393,0
757,regions,target_direct,True,4130.0,test,1051276,0
758,msk,organic,False,,control,1001110,1
759,regions,organic,False,,test,1046959,0
760,spb,organic,False,,test,1038838,1
761,regions,context_brand,False,,test,1056589,0
762,regions,organic,True,2000.0,test,1044595,0
763,spb,target_direct,False,,control,1008634,1
764,msk,organic,False,,test,1032439,1
765,regions,target_direct,False,,control,1020832,0
766,spb,organic,True,7491.0,test,1037941,0
767,spb,organic,True,7452.0,test,1038823,1
768,regions,social_media,False,,test,1061551,1
769,regions,organic,False,,control,1016455,1
770,regions,target_direct,False,,control,1019593,1
771,regions,target_direct,False,,control,1023478,0
772,msk,organic,False,,test,1031575,1
773,spb,target_direct,False,,control,1008895,0
774,msk,organic,True,29336.0,test,1030843,0
775,regions,organic,True,4257.0,test,1048606,0
776,spb,organic,False,,test,1039279,0
777,spb,organic,False,,control,1007461,0
778,regions,context_brand,False,,test,1056310,1
779,regions,social_media,False,,control,1030138,1
780,msk,social_media,True,200.0,control,1006696,1
781,regions,target_direct,False,,test,1055572,1
782,regions,organic,True,5737.0,test,1043107,0
783,msk,organic,False,,control,1000270,1
784,regions,target_direct,False,,test,1055761,1
785,regions,context_brand,False,,test,1059682,0
786,msk,context_brand,False,,test,1035514,0
787,regions,social_media,False,,control,1030444,0
788,regions,target_direct,False,,test,1054336,0
789,regions,context_brand,True,4110.0,control,1026550,0
790,spb,organic,True,12352.0,test,1038523,1
791,msk,target_direct,True,5247.0,control,1003372,0
792,msk,social_media,True,200.0,test,1037209,1
793,regions,organic,True,2000.0,control,1017271,0
794,regions,organic,True,6354.0,test,1047103,0
795,spb,context_brand,False,,test,1042069,0
796,regions,target_direct,True,50.0,test,1052932,1
797,regions,organic,True,2000.0,test,1049311,1
798,spb,target_direct,True,50.0,control,1009798,0
799,regions,social_media,False,,control,1029643,1
800,regions,target_direct,False,,control,1022830,1
801,spb,target_direct,False,,control,1009852,0
802,spb,target_direct,False,,test,1040491,0
803,regions,target_direct,False,,control,1019140,1
804,regions,target_direct,False,,control,1020298,0
805,regions,social_media,False,,test,1061251,0
806,msk,target_direct,False,,test,1034491,0
807,spb,organic,True,11158.0,test,1038649,0
808,regions,organic,False,,control,1013623,1
809,regions,target_direct,False,,control,1021165,1
810,regions,target_direct,False,,test,1055566,0
811,msk,context_brand,False,,test,1036729,0
812,regions,organic,False,,control,1015225,1
813,regions,target_direct,False,,test,1055050,1
814,regions,organic,False,,test,1045459,0
815,regions,context_brand,True,13210.0,test,1058146,1
816,msk,social_media,False,,control,1006189,1
817,msk,organic,False,,test,1031410,0
818,msk,social_media,False,,test,1037113,0
819,regions,organic,True,2000.0,test,1044922,1
820,regions,context_brand,False,,test,1059076,0
821,spb,social_media,False,,control,1011640,1
822,regions,organic,False,,test,1049320,0
823,regions,target_direct,False,,control,1023445,0
824,msk,target_direct,False,,test,1034878,0
825,regions,target_direct,False,,control,1021444,1
826,msk,social_media,True,200.0,control,1006066,1
827,regions,context_brand,False,,test,1056280,0
828,spb,organic,False,,test,1039420,1
829,msk,target_direct,True,5535.0,test,1033534,0
830,msk,social_media,False,,test,1037281,1
831,regions,target_direct,False,,test,1054066,0
832,regions,target_direct,True,8736.0,control,1018702,0
833,spb,target_direct,False,,control,1010638,0
834,regions,context_brand,True,3818.0,control,1027144,0
835,regions,organic,False,,control,1013236,1
836,regions,organic,False,,control,1014043,1
837,regions,organic,False,,test,1048969,1
838,spb,social_media,True,200.0,control,1011382,0
839,regions,organic,False,,control,1012003,0
840,spb,organic,False,,control,1007809,1
841,msk,context_brand,False,,test,1036384,1
842,regions,organic,False,,control,1013710,1
843,regions,organic,True,2000.0,test,1047880,1
844,regions,organic,False,,test,1049656,1
845,regions,organic,True,2000.0,test,1043152,1
846,regions,target_direct,False,,test,1051387,1
847,spb,target_direct,False,,control,1009375,1
848,regions,target_direct,False,,test,1052296,0
849,regions,organic,False,,control,1017253,0
850,regions,target_direct,False,,test,1054693,1
851,regions,social_media,False,,test,1061389,1
852,spb,organic,False,,test,1038136,0
853,regions,organic,True,5847.0,test,1050097,0
854,msk,organic,True,8083.0,test,1031779,1
855,regions,organic,False,,test,1049209,1
856,regions,target_direct,True,2552.0,control,1026286,1
857,msk,social_media,False,,control,1006651,0
858,regions,target_direct,True,4061.0,test,1055815,0
859,regions,social_media,False,,control,1029754,1
860,spb,organic,False,,test,1038448,0
861,spb,organic,True,6660.0,test,1039375,0
862,regions,social_media,False,,test,1061362,1
863,msk,target_direct,False,,test,1033777,0
864,regions,target_direct,False,,control,1023067,0
865,regions,target_direct,True,4122.0,test,1053970,0
866,regions,target_direct,False,,control,1018996,0
867,regions,target_direct,False,,control,1022647,0
868,regions,target_direct,False,,test,1051267,1
869,spb,organic,False,,control,1006771,1
870,regions,organic,False,,test,1050088,1
871,spb,target_direct,True,4686.0,control,1009345,0
872,msk,organic,False,,test,1032904,0
873,regions,target_direct,False,,control,1019860,0
874,regions,context_brand,True,5890.0,control,1026763,1
875,spb,target_direct,False,,test,1039672,0
876,regions,target_direct,True,4548.0,control,1019284,1
877,regions,organic,True,2000.0,control,1015486,1
878,spb,target_direct,True,10556.0,test,1040926,0
879,msk,target_direct,False,,control,1003360,1
880,msk,organic,False,,test,1031056,1
881,msk,organic,True,8200.0,control,1001557,0
882,regions,context_brand,False,,control,1027336,0
883,regions,target_direct,False,,test,1053700,1
884,msk,target_direct,True,50.0,test,1035148,0
885,msk,target_direct,True,25902.0,test,1033801,0
886,regions,target_direct,True,3078.0,test,1050700,1
887,msk,target_direct,False,,control,1004485,0
888,regions,target_direct,False,,control,1021699,1
889,regions,social_media,False,,test,1060471,0
890,regions,context_brand,False,,test,1056631,0
891,regions,organic,False,,test,1042885,1
892,regions,target_direct,False,,control,1026325,0
893,regions,target_direct,False,,test,1051417,1
894,msk,organic,True,2000.0,test,1030720,0
895,regions,organic,True,6434.0,test,1049437,1
896,regions,target_direct,True,50.0,test,1050592,0
897,regions,context_brand,True,1600.0,test,1056232,1
898,regions,organic,True,2000.0,control,1017034,0
899,msk,target_direct,False,,control,1003390,1
900,regions,organic,False,,test,1045378,1
901,regions,target_direct,False,,control,1018924,0
902,regions,social_media,False,,control,1029076,1
903,msk,organic,True,12358.0,test,1031893,0
904,msk,organic,True,2000.0,test,1031647,0
905,regions,context_brand,True,6910.0,control,1027573,0
906,spb,organic,False,,test,1038412,0
907,spb,target_direct,False,,control,1010752,0
908,msk,organic,False,,control,1001083,1
909,spb,context_brand,True,17377.0,control,1011283,0
910,regions,context_brand,True,6018.0,test,1057885,1
911,regions,target_direct,False,,control,1021762,1
912,spb,organic,True,2000.0,test,1038616,0
913,msk,organic,True,8545.0,test,1033057,0
914,spb,target_direct,False,,test,1039867,1
915,regions,organic,False,,test,1050025,0
916,regions,target_direct,False,,test,1052044,1
917,spb,social_media,False,,test,1042672,0
918,spb,social_media,False,,control,1011619,0
919,spb,target_direct,False,,control,1009936,0
920,regions,target_direct,False,,test,1051291,1
921,regions,context_brand,True,1600.0,test,1059043,1
922,spb,organic,True,7300.0,control,1007293,1
923,regions,organic,False,,control,1013143,1
924,msk,target_direct,True,50.0,control,1002316,1
925,spb,organic,True,2000.0,test,1038799,0
926,regions,context_brand,False,,test,1058656,0
927,regions,target_direct,False,,control,1022776,1
928,regions,organic,False,,test,1043317,1
929,spb,social_media,False,,control,1011670,0
930,regions,target_direct,False,,control,1023217,1
931,regions,target_direct,False,,control,1025029,1
932,regions,context_brand,False,,control,1027933,0
933,spb,context_brand,True,6286.0,test,1042150,0
934,msk,target_direct,True,6663.0,control,1004953,1
935,regions,organic,False,,control,1014559,0
936,regions,social_media,False,,control,1030639,0
937,regions,target_direct,False,,control,1019032,0
938,spb,context_brand,False,,test,1041994,1
939,regions,context_brand,False,,control,1026733,0
940,regions,organic,True,13862.0,control,1013368,0
941,regions,organic,False,,control,1015996,0
942,spb,target_direct,False,,control,1010026,1
943,regions,target_direct,False,,test,1055344,1
944,msk,target_direct,True,50.0,control,1004728,0
945,regions,context_brand,True,5910.0,control,1028302,0
946,regions,organic,False,,control,1016866,0
947,msk,target_direct,True,50.0,control,1002460,0
948,regions,context_brand,True,13357.0,test,1058833,1
949,msk,target_direct,False,,control,1002148,1
950,spb,context_brand,False,,test,1042249,1
951,msk,target_direct,False,,test,1033660,1
952,msk,context_brand,False,,test,1036444,0
