,geo_group,marketing_group,created_order,order_sum,test_group,user_id
716,regions,target_direct,False,,test,1107556
717,spb,target_direct,True,10186.0,control,1018519
718,regions,target_direct,False,,control,1051672
719,msk,target_direct,False,,control,1009954
720,spb,target_direct,True,50.0,test,1079356
721,regions,target_direct,False,,test,1104346
722,regions,target_direct,False,,control,1044814
723,spb,organic,True,6843.0,test,1077196
724,msk,organic,False,,test,1064761
725,regions,target_direct,False,,control,1049920
726,regions,target_direct,False,,control,1037635
727,msk,target_direct,True,6211.0,test,1065577
728,regions,target_direct,False,,control,1040476
729,regions,target_direct,False,,test,1110565
730,regions,organic,False,,test,1086787
731,spb,social_media,False,,control,1022995
732,regions,organic,False,,test,1090540
733,msk,organic,False,,test,1062967
734,spb,target_direct,False,,control,1018594
735,regions,target_direct,True,50.0,control,1044613
736,spb,organic,True,7122.0,test,1077265
737,msk,target_direct,True,5717.0,test,1065835
738,msk,context_brand,False,,test,1072513
739,regions,organic,False,,control,1031185
740,regions,target_direct,False,,test,1099372
741,msk,organic,False,,control,1001695
742,msk,target_direct,False,,control,1008136
743,regions,target_direct,False,,control,1037137
744,regions,target_direct,False,,control,1050682
745,regions,organic,True,2000.0,test,1086859
746,regions,organic,False,,test,1089520
747,regions,social_media,True,6572.0,test,1116481
748,spb,target_direct,False,,control,1017871
749,msk,target_direct,False,,control,1007986
750,msk,context_brand,False,,test,1072348
751,regions,organic,False,,test,1092073
752,regions,target_direct,False,,test,1105681
753,regions,target_direct,False,,test,1101859
754,regions,organic,True,4911.0,control,1024267
755,regions,target_direct,False,,control,1041175
756,regions,target_direct,True,6594.0,test,1108630
757,regions,target_direct,False,,test,1103641
758,regions,social_media,False,,test,1118218
759,spb,organic,True,15797.0,test,1075975
760,regions,organic,False,,test,1084255
761,msk,organic,False,,control,1004083
762,regions,context_brand,False,,control,1053763
763,spb,target_direct,True,4848.0,control,1017034
764,msk,target_direct,False,,test,1067638
765,regions,target_direct,False,,control,1044709
766,regions,target_direct,True,50.0,control,1038994
767,spb,social_media,False,,test,1083526
768,regions,organic,True,2000.0,test,1089856
769,msk,social_media,False,,test,1074079
770,regions,target_direct,True,2887.0,test,1104085
771,regions,context_brand,False,,test,1115191
772,spb,social_media,False,,control,1023370
773,regions,target_direct,False,,test,1095805
774,regions,social_media,False,,test,1119409
775,msk,organic,True,13500.0,test,1062481
776,msk,target_direct,True,5115.0,control,1005391
777,msk,social_media,False,,control,1012342
778,spb,target_direct,False,,control,1016827
779,msk,target_direct,True,50.0,test,1067947
780,regions,target_direct,False,,control,1038640
781,spb,organic,False,,test,1077088
782,msk,target_direct,True,50.0,control,1010245
783,msk,context_brand,False,,test,1071499
784,regions,target_direct,False,,test,1109716
785,regions,organic,False,,test,1094764
786,regions,organic,True,6151.0,test,1084588
787,regions,target_direct,False,,control,1040722
788,spb,organic,True,6973.0,test,1074466
789,regions,target_direct,False,,test,1108294
790,spb,organic,True,18416.0,test,1076197
791,regions,target_direct,False,,test,1098454
792,spb,social_media,False,,control,1023835
793,regions,organic,False,,test,1084396
794,spb,organic,True,12096.0,control,1014901
795,regions,organic,True,5623.0,test,1092283
796,regions,target_direct,True,50.0,control,1039717
797,msk,organic,True,2000.0,test,1062352
798,regions,target_direct,False,,test,1108219
799,regions,target_direct,False,,test,1106755
800,msk,organic,True,15436.0,control,1002970
801,regions,organic,True,2000.0,test,1089349
802,spb,target_direct,True,50.0,test,1081036
803,regions,target_direct,False,,test,1105261
804,msk,organic,True,15600.0,control,1002070
805,msk,organic,True,7754.0,test,1061917
806,spb,target_direct,False,,test,1081279
807,regions,target_direct,False,,control,1049704
808,spb,target_direct,False,,test,1081633
809,spb,target_direct,False,,test,1079590
810,regions,organic,False,,control,1033213
811,regions,target_direct,False,,test,1101442
812,spb,organic,False,,control,1014040
813,regions,target_direct,False,,control,1047967
814,msk,target_direct,True,50.0,control,1005340
815,regions,context_brand,True,4880.0,control,1053400
816,regions,organic,False,,control,1034338
817,spb,organic,True,11246.0,test,1075591
818,msk,target_direct,False,,test,1070206
819,spb,organic,False,,test,1074766
820,spb,context_brand,True,6780.0,control,1022260
821,regions,organic,True,4919.0,control,1031380
822,spb,target_direct,False,,control,1020778
823,msk,target_direct,False,,test,1065376
824,regions,target_direct,False,,control,1051231
825,regions,social_media,False,,test,1115830
826,regions,target_direct,False,,test,1109812
827,regions,target_direct,False,,test,1098709
828,regions,target_direct,False,,control,1039534
829,regions,target_direct,False,,test,1108858
830,msk,organic,False,,test,1061983
831,regions,context_brand,False,,test,1114354
832,regions,target_direct,False,,test,1096495
833,spb,target_direct,False,,control,1021087
834,spb,target_direct,True,4955.0,test,1079752
835,regions,target_direct,False,,control,1038169
836,msk,target_direct,False,,control,1004239
837,regions,target_direct,False,,control,1050349
838,regions,target_direct,False,,control,1047454
839,regions,target_direct,False,,control,1043398
840,regions,context_brand,False,,control,1054459
841,regions,organic,True,2000.0,control,1027624
842,spb,organic,False,,control,1015540
843,regions,organic,True,5514.0,control,1031620
844,regions,target_direct,False,,control,1051201
845,msk,organic,True,7687.0,test,1064785
846,regions,organic,False,,test,1086436
847,regions,target_direct,False,,test,1101850
848,regions,target_direct,False,,test,1105792
849,spb,target_direct,False,,control,1019716
850,regions,target_direct,True,50.0,test,1108600
851,regions,target_direct,False,,test,1102756
852,regions,target_direct,False,,control,1051123
853,regions,target_direct,False,,test,1102267
854,regions,organic,False,,test,1089664
855,msk,organic,True,7749.0,control,1000684
856,regions,target_direct,True,3846.0,control,1049812
857,regions,context_brand,True,4806.0,test,1113460
858,spb,social_media,False,,test,1083886
859,regions,context_brand,False,,control,1053643
860,regions,target_direct,True,5406.0,control,1047937
861,spb,organic,True,6577.0,test,1076050
862,msk,organic,False,,control,1002403
863,regions,organic,False,,control,1034239
864,spb,target_direct,False,,control,1017316
865,msk,social_media,False,,control,1013098
866,regions,organic,True,4696.0,control,1032232
867,regions,target_direct,True,50.0,control,1038697
868,spb,organic,True,7221.0,control,1014187
869,msk,target_direct,False,,control,1004731
870,spb,organic,False,,test,1076266
871,regions,target_direct,False,,test,1106902
872,msk,organic,False,,control,1000030
873,msk,target_direct,True,5358.0,control,1008490
874,regions,organic,False,,test,1095271
875,regions,context_brand,True,1600.0,test,1115044
876,regions,target_direct,False,,test,1106386
877,regions,target_direct,False,,control,1038631
878,regions,target_direct,False,,test,1110436
879,regions,target_direct,False,,test,1111759
880,spb,organic,True,6791.0,control,1016212
881,regions,organic,False,,control,1035259
882,msk,target_direct,False,,test,1065655
883,spb,target_direct,False,,test,1079479
884,regions,target_direct,False,,control,1044397
885,msk,organic,False,,control,1003366
886,spb,target_direct,False,,test,1080658
887,regions,organic,False,,control,1032637
888,msk,context_brand,False,,control,1010689
889,regions,social_media,False,,control,1057987
890,regions,organic,False,,control,1025881
891,spb,organic,True,2000.0,test,1074607
892,regions,social_media,False,,test,1116634
893,regions,organic,False,,test,1093219
894,regions,target_direct,False,,test,1098787
895,regions,social_media,True,3971.0,control,1058836
896,msk,target_direct,False,,test,1067257
897,regions,target_direct,False,,control,1049188
898,regions,target_direct,False,,test,1105771
899,spb,social_media,False,,control,1022830
900,regions,target_direct,False,,test,1111504
901,regions,context_brand,False,,test,1112749
902,spb,target_direct,True,50.0,control,1020715
903,regions,target_direct,False,,control,1036384
904,regions,social_media,True,4590.0,test,1117156
905,msk,target_direct,False,,control,1006993
906,spb,organic,False,,control,1014076
907,spb,organic,False,,test,1075057
908,msk,target_direct,False,,control,1008715
909,msk,social_media,True,200.0,control,1012348
910,msk,target_direct,False,,control,1008931
911,msk,social_media,True,200.0,test,1073314
912,spb,target_direct,False,,test,1080004
913,msk,social_media,True,5445.0,test,1073044
914,msk,target_direct,True,5140.0,test,1069921
915,regions,target_direct,False,,test,1104427
916,spb,context_brand,False,,test,1082005
917,spb,target_direct,False,,control,1018726
918,regions,target_direct,False,,test,1101634
919,regions,organic,False,,control,1027357
920,regions,context_brand,True,6432.0,control,1053316
921,regions,target_direct,False,,test,1105858
922,spb,target_direct,False,,test,1080799
923,regions,target_direct,False,,control,1037530
924,regions,social_media,False,,test,1119442
925,regions,target_direct,False,,control,1045054
926,regions,organic,False,,control,1024234
927,regions,context_brand,False,,control,1053793
928,regions,target_direct,False,,control,1051456
929,spb,organic,False,,control,1013671
930,msk,organic,True,7484.0,control,1003510
931,regions,target_direct,True,50.0,test,1101568
932,msk,organic,True,12736.0,control,1004107
933,regions,target_direct,False,,test,1102762
934,spb,social_media,False,,control,1023061
935,regions,target_direct,True,4202.0,test,1110409
936,msk,organic,False,,control,1002157
937,regions,organic,False,,control,1025227
938,regions,target_direct,False,,control,1038937
939,regions,social_media,False,,control,1059787
940,regions,target_direct,False,,test,1104031
941,spb,organic,True,11168.0,control,1016527
942,regions,context_brand,False,,control,1056190
943,regions,organic,False,,control,1033978
944,regions,target_direct,False,,test,1107352
945,regions,organic,False,,test,1093348
946,msk,target_direct,False,,control,1009018
947,regions,target_direct,False,,test,1102723
948,msk,target_direct,False,,control,1005385
949,spb,organic,True,11298.0,test,1074940
950,spb,target_direct,False,,control,1017115
951,spb,organic,False,,control,1016278
952,msk,organic,False,,control,1001560
953,msk,context_brand,True,1600.0,control,1010572
954,spb,target_direct,True,50.0,test,1077949
955,spb,target_direct,True,50.0,test,1081336
956,regions,target_direct,False,,control,1038121
957,regions,target_direct,False,,control,1044394
958,spb,target_direct,False,,test,1080313
959,regions,target_direct,False,,control,1035769
960,msk,target_direct,False,,control,1006585
961,regions,context_brand,False,,control,1056184
962,spb,social_media,False,,test,1083733
963,regions,organic,True,2000.0,control,1027918
964,regions,target_direct,True,9959.0,control,1048015
965,regions,target_direct,False,,control,1046962
966,regions,organic,False,,test,1089385
967,regions,social_media,False,,test,1115746
968,regions,target_direct,False,,control,1045681
969,regions,target_direct,False,,control,1043587
970,msk,social_media,False,,control,1012435
971,regions,target_direct,False,,test,1107808
972,msk,organic,True,7072.0,test,1062787
973,regions,target_direct,True,4386.0,control,1036090
974,regions,target_direct,False,,control,1035856
975,msk,organic,False,,test,1064869
976,msk,organic,True,2000.0,control,1002013
977,spb,target_direct,True,10116.0,test,1077847
978,msk,target_direct,False,,test,1066738
979,regions,organic,False,,test,1087297
980,regions,organic,False,,control,1025893
981,spb,social_media,False,,test,1083523
982,spb,target_direct,False,,test,1079410
983,regions,organic,False,,control,1034458
984,regions,target_direct,False,,test,1099816
985,regions,target_direct,False,,control,1043674
986,msk,target_direct,True,15665.0,control,1009291
987,spb,target_direct,True,10444.0,control,1017112
